DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	12q13.2	12	55721994	RDH5, CD63, MMP19	RDH5, BLOC1S1-RDH5			5959, 100528022			rs3138141-?	rs3138141	0	3138141	3_prime_UTR_variant	0	NR	4E-9	8.397940008672037	(EA)	1.16		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	12q24.12	12	111694806	ACAD10	ACAD10			80724			rs61941274-?	rs61941274	0	61941274	intron_variant	0	NR	1E-9	9.0	(EA)	1.51		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	13q12.3	13	31247103	B3GALTL	B3GALTL			145173			rs9564692-?	rs9564692	0	9564692	splice_region_variant	0	NR	3E-10	9.522878745280337	(EA)	1.1235955		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	14q24.1	14	68302482	RAD51B	RAD51B			5890			rs61985136-?	rs61985136	0	61985136	intron_variant	0	NR	2E-10	9.698970004336019	(EA)	1.1111112		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	14q24.1	14	68520282	RAD51B	RAD51B			5890			rs2842339-?	rs2842339	0	2842339	intron_variant	0	NR	1E-6	6.0	(EA)	1.14		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	15q21.3	15	58388755	LIPC	LOC101928635			101928635			rs2043085-?	rs2043085	0	2043085	intron_variant	0	NR	4E-15	14.397940008672037	(EA)	1.1494253		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	15q21.3	15	58431740	LIPC	LOC101928635, LIPC			101928635, 3990			rs2070895-?	rs2070895	0	2070895	intron_variant	0	NR	2E-11	10.698970004336019	(EA)	1.1494253		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	16q13	16	56963438	CETP	CETP			1071			rs5817082-?	rs5817082	0	5817082	intron_variant	0	NR	4E-19	18.397940008672037	(EA)	1.1904762		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	16q13	16	56960616	CETP	HERPUD1 - CETP	9709	1071		16735	1307	rs17231506-?	rs17231506	0	17231506	intergenic_variant	1	NR	2E-18	17.69897000433602	(EA)	1.16		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	16q23.1	16	75200974	CTRB2, CTRB1, BCAR1	RPS4Y1P1 - CTRB2	441774	440387		7685	3122	rs72802342-?	rs72802342	0	72802342	intergenic_variant	1	NR	5E-12	11.301029995663981	(EA)	1.2658228		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	17q11.2	17	28322698	TMEM97, VTN	TMEM97			27346			rs11080055-?	rs11080055	0	11080055	intron_variant	0	NR	1E-8	8.0	(EA)	1.098901		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	17q25.3	17	81559795	NPLOC4, TSPAN10	NPLOC4			55666			rs6565597-?	rs6565597	0	6565597	intron_variant	0	NR	2E-11	10.698970004336019	(EA)	1.13		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	19p13.3	19	6718376	C3	C3			718			rs2230199-?	rs2230199	0	2230199	missense_variant	0	NR	4E-69	68.39794000867204	(EA)	1.43		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	19p13.3	19	6718135	C3	C3			718			rs147859257-?	rs147859257	0	147859257	missense_variant	0	NR	3E-28	27.522878745280337	(EA)	2.86		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	19p13.3	19	5835666	C3, NRTN, FUT6	FUT6			2528			rs12019136-?	rs12019136	0	12019136	intron_variant	0	NR	2E-15	14.698970004336019	(EA)	1.4084507		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	19p13.3	19	1031439	CNN2, GPX4	CNN2			1265			rs67538026-?	rs67538026	0	67538026	intron_variant	0	NR	3E-8	7.522878745280337	(EA)	1.1111112		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	19q13.32	19	44908684	APOE	APOE			348			rs429358-?	rs429358	0	429358	missense_variant	0	NR	2E-42	41.69897000433602	(EA)	1.4285715		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
2016-10-10	26691988	Fritsche LG	2015-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26691988	A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants.	Advanced age-related macular degeneration	16,144 European ancestry cases, 17,832 European ancestry controls	473 Asian ancestry cases, 1,099 Asian ancestry controls, 52 African ancestry cases, 361 African ancestry cases, 254 other non-European ancestry cases, 694 other non-European ancestry controls	19q13.32	19	45245104	APOE, EXOC3L2, MARK4	LOC100420902 - MARK4	100420902	57787		10295	6154	rs73036519-?	rs73036519	0	73036519	intron_variant	1	NR	3E-7	6.522878745280337	(EA)	1.098901		Illumina [12023830] (imputed)	N	atrophic macular degeneration, age-related macular degeneration, wet macular degeneration	http://www.ebi.ac.uk/efo/EFO_1001492, http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0004683	GCST003219	Genome-wide genotyping array
